best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
4.49285471404437e-06,0.3695978820323944,1.0,0.9379844665527344,9.999999747378752e-05,1309
