best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
5.911797779845074e-05,1.100953221321106,1.0,0.8536585569381714,9.999999747378752e-05,835
