loss,accuracy,val_loss,val_accuracy,lr
0.780541718006134,0.6056034564971924,0.8585010766983032,0.6279069781303406,0.001
0.36441364884376526,0.8275862336158752,3.078217029571533,0.6279069781303406,0.001
0.35756805539131165,0.857758641242981,0.4257337749004364,0.8217054009437561,0.001
0.2717461884021759,0.8900862336158752,0.7615336775779724,0.7209302186965942,0.001
0.2445298284292221,0.8857758641242981,0.82918381690979,0.7209302186965942,0.001
0.16437377035617828,0.9418103694915771,0.6204721927642822,0.7984496355056763,0.001
0.14161857962608337,0.9504310488700867,0.4559438228607178,0.8294573426246643,0.001
0.12799683213233948,0.9590517282485962,0.5615160465240479,0.8139534592628479,0.001
0.06931443512439728,0.9849137663841248,0.26427674293518066,0.8837209343910217,0.001
0.047350719571113586,0.9892241358757019,0.4837782084941864,0.7906976938247681,0.001
0.037503451108932495,0.9913793206214905,0.3870585560798645,0.8294573426246643,0.001
0.03873467445373535,0.9870689511299133,0.4508668780326843,0.8527131676673889,0.001
0.02438211441040039,0.9978448152542114,0.40805113315582275,0.8527131676673889,0.001
0.01641736924648285,0.9978448152542114,0.4111284017562866,0.8604651093482971,0.001
0.014447218738496304,1.0,0.2974357306957245,0.8682170510292053,0.001
0.011339245364069939,0.9978448152542114,0.5492489337921143,0.8372092843055725,0.001
0.041631653904914856,0.9892241358757019,0.33573371171951294,0.8914728760719299,0.001
0.03873782232403755,0.993534505367279,0.364356130361557,0.8604651093482971,0.001
0.07622620463371277,0.9698275923728943,0.26611849665641785,0.8914728760719299,0.001
0.031928520649671555,0.993534505367279,0.29702290892601013,0.8759689927101135,0.001
0.030202804133296013,0.9913793206214905,0.30324995517730713,0.8759689927101135,0.001
0.020745951682329178,0.9956896305084229,0.42429667711257935,0.8682170510292053,0.001
0.014322505332529545,0.9956896305084229,0.8569623231887817,0.7984496355056763,0.001
0.05344999209046364,0.982758641242981,0.7946211099624634,0.8062015771865845,0.001
0.02553880214691162,0.993534505367279,1.0435128211975098,0.7984496355056763,0.001
0.014150450937449932,0.9978448152542114,0.386819988489151,0.8914728760719299,0.001
0.015918530523777008,0.9978448152542114,0.3355341851711273,0.8992248177528381,0.001
0.008509041741490364,1.0,0.3879709541797638,0.8837209343910217,0.001
0.00703337462618947,1.0,0.37202200293540955,0.8992248177528381,0.001
0.0038995130453258753,1.0,0.40491554141044617,0.8837209343910217,0.001
0.002570346463471651,1.0,0.3803420066833496,0.8992248177528381,0.001
0.0022876339498907328,1.0,0.36701563000679016,0.9069767594337463,0.001
0.0022113339509814978,1.0,0.37583306431770325,0.9069767594337463,0.001
0.003672283608466387,1.0,0.3943667709827423,0.8837209343910217,0.001
0.0016794382827356458,1.0,0.43981289863586426,0.8837209343910217,0.001
0.0016297503607347608,1.0,0.4295409917831421,0.8837209343910217,0.001
0.0009814169025048614,1.0,0.41415145993232727,0.8992248177528381,0.001
0.0010220871772617102,1.0,0.4019891023635864,0.8992248177528381,0.001
0.0009491426171734929,1.0,0.38644906878471375,0.8992248177528381,0.001
0.0011904435232281685,1.0,0.3823775053024292,0.8914728760719299,0.001
0.0043777357786893845,0.9978448152542114,0.5621153712272644,0.8604651093482971,0.001
0.06143001839518547,0.9784482717514038,0.4457061290740967,0.9069767594337463,0.001
0.032412536442279816,0.9870689511299133,0.3415420651435852,0.9147287011146545,0.001
0.04981907457113266,0.982758641242981,0.7441701889038086,0.7751938104629517,0.001
0.03181137144565582,0.9892241358757019,0.3794335126876831,0.8759689927101135,0.001
0.02121744304895401,0.993534505367279,1.223876953125,0.7209302186965942,0.001
0.01234414242208004,0.9978448152542114,0.6656916737556458,0.7906976938247681,0.001
0.0056223939172923565,1.0,0.3537527918815613,0.8992248177528381,0.001
0.003591310465708375,1.0,0.35880476236343384,0.8992248177528381,0.001
0.0028761867433786392,1.0,0.3367910385131836,0.8992248177528381,0.001
0.00275681191124022,1.0,0.3307674825191498,0.8682170510292053,0.001
0.001768610905855894,1.0,0.32534030079841614,0.8914728760719299,0.001
0.0015699518844485283,1.0,0.32578468322753906,0.9069767594337463,0.001
0.00240342621691525,1.0,0.35870999097824097,0.8914728760719299,0.001
0.005286504048854113,0.9978448152542114,0.459273099899292,0.8759689927101135,0.001
0.0024865916930139065,1.0,0.40383481979370117,0.8759689927101135,0.001
0.0023731128312647343,1.0,0.3536595404148102,0.8759689927101135,0.001
0.008815169334411621,0.9978448152542114,0.3678356111049652,0.8914728760719299,0.001
0.004682236351072788,1.0,0.3502679169178009,0.9147287011146545,0.001
0.0024787145666778088,1.0,0.33098357915878296,0.9069767594337463,0.0005
0.0013341986341401935,1.0,0.3578304052352905,0.9069767594337463,0.0005
0.0008340966305695474,1.0,0.3983818292617798,0.8682170510292053,0.0005
0.001330881961621344,1.0,0.3916715383529663,0.8682170510292053,0.0005
0.0012014989042654634,1.0,0.35196149349212646,0.8992248177528381,0.0005
0.0008519385010004044,1.0,0.32256290316581726,0.9224806427955627,0.0005
0.0005188831710256636,1.0,0.309167742729187,0.9379844665527344,0.0005
0.0006421557045541704,1.0,0.30431538820266724,0.9379844665527344,0.0005
0.0006063913460820913,1.0,0.30261826515197754,0.930232584476471,0.0005
0.0008838035864755511,1.0,0.3040813207626343,0.9147287011146545,0.0005
0.0009675948531366885,1.0,0.3113844096660614,0.9147287011146545,0.0005
0.0006423988961614668,1.0,0.3444313704967499,0.9069767594337463,0.0005
0.0007577236392535269,1.0,0.3536754250526428,0.9069767594337463,0.0005
0.000665754487272352,1.0,0.3492322862148285,0.9224806427955627,0.0005
0.0006151908892206848,1.0,0.34014707803726196,0.930232584476471,0.0005
