best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
3.0081939712545136e-06,0.5744041204452515,1.0,0.9069767594337463,9.999999747378752e-05,1474
