best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
2.5522975192870945e-05,0.0008723653154447675,1.0,1.0,9.999999747378752e-05,1499
