best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
1.0450587069499306e-05,0.10414263606071472,1.0,0.9653725028038025,9.999999747378752e-05,1499
