best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.007844959385693073,0.5154931545257568,0.9981701970100403,0.8868613243103027,9.999999747378752e-05,1490
