best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
3.385623494978063e-05,2.9681572414119728e-05,1.0,1.0,0.0002500000118743628,198
