best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
7.1745967034075875e-06,0.12044071406126022,1.0,0.9590765833854675,9.999999747378752e-05,1499
