loss,accuracy,lr
0.5287590622901917,0.5833333134651184,0.001
0.19283989071846008,0.9166666865348816,0.001
0.14284245669841766,0.9611111283302307,0.001
0.08922084420919418,0.9722222089767456,0.001
0.048708636313676834,0.9833333492279053,0.001
0.027666950598359108,1.0,0.001
0.03446532413363457,0.9888888597488403,0.001
0.021106313914060593,0.9944444298744202,0.001
0.014915757812559605,1.0,0.001
0.010835816152393818,1.0,0.001
0.004525123629719019,1.0,0.001
0.003540806006640196,1.0,0.001
0.0030556225683540106,1.0,0.001
0.0027194912545382977,1.0,0.001
0.001824675709940493,1.0,0.001
0.002101533580571413,1.0,0.001
0.005478099454194307,1.0,0.001
0.002689391141757369,1.0,0.001
0.00179131084587425,1.0,0.001
0.0022779288701713085,1.0,0.001
0.0012624697992578149,1.0,0.001
0.00174906721804291,1.0,0.001
0.000692107598297298,1.0,0.001
0.000648503890261054,1.0,0.001
0.000616757373791188,1.0,0.001
0.0005969543708488345,1.0,0.001
0.000533249753061682,1.0,0.001
0.0005954777006991208,1.0,0.001
0.0005226368084549904,1.0,0.001
0.0005330157582648098,1.0,0.001
0.0007596407667733729,1.0,0.001
0.0005021156393922865,1.0,0.001
0.00041614798828959465,1.0,0.001
0.0019301942083984613,1.0,0.001
0.0011528896866366267,1.0,0.001
0.000841196218971163,1.0,0.001
0.0008756385068409145,1.0,0.001
0.0007300248835235834,1.0,0.001
0.0005164141184650362,1.0,0.001
0.00063602055888623,1.0,0.001
0.00037326960591599345,1.0,0.001
0.0005369575810618699,1.0,0.001
0.0003544685314409435,1.0,0.001
0.00030415260698646307,1.0,0.001
0.0005182635504752398,1.0,0.001
0.00024152424884960055,1.0,0.001
0.00030490680364891887,1.0,0.001
0.0004429972905199975,1.0,0.001
0.000657196156680584,1.0,0.001
0.0005376347107812762,1.0,0.001
0.0002796683111228049,1.0,0.001
0.00024177473096642643,1.0,0.001
0.0005184162873774767,1.0,0.001
0.00019378024444449693,1.0,0.001
0.0002174285618821159,1.0,0.001
0.00015812164929229766,1.0,0.001
0.00017090763140004128,1.0,0.001
0.006351151037961245,1.0,0.001
0.004788549616932869,1.0,0.001
0.011248363181948662,0.9944444298744202,0.001
0.038720063865184784,0.9888888597488403,0.001
0.0738048255443573,0.9555555582046509,0.001
0.020904984325170517,0.9944444298744202,0.001
0.03713711351156235,0.9833333492279053,0.001
0.01585540734231472,0.9944444298744202,0.001
0.01734880916774273,1.0,0.001
0.016567805781960487,1.0,0.001
0.008258320391178131,0.9944444298744202,0.001
0.005189613904803991,1.0,0.001
0.015415768139064312,0.9944444298744202,0.001
0.01211677398532629,1.0,0.001
0.015462800860404968,0.9888888597488403,0.001
0.004973743576556444,1.0,0.001
0.004526225849986076,1.0,0.001
0.002202328760176897,1.0,0.001
0.003023772034794092,1.0,0.001
0.0022714720107614994,1.0,0.001
0.0020086464937776327,1.0,0.001
0.0025515547022223473,1.0,0.001
0.00425004493445158,1.0,0.001
0.0011576585238799453,1.0,0.001
0.0006820457056164742,1.0,0.001
0.0015028209891170263,1.0,0.001
0.0008491002954542637,1.0,0.001
0.0005406437558121979,1.0,0.001
0.0012779312673956156,1.0,0.001
0.00327525963075459,1.0,0.001
0.0009353974019177258,1.0,0.001
0.0004725251637864858,1.0,0.001
0.000636475975625217,1.0,0.001
0.00039004572317935526,1.0,0.001
0.0012669917196035385,1.0,0.001
0.0004922933294437826,1.0,0.001
0.00026195900863967836,1.0,0.001
0.00026573953800834715,1.0,0.001
0.0002495564694982022,1.0,0.001
0.0003668730496428907,1.0,0.001
0.00044827672536484897,1.0,0.001
0.0005245315260253847,1.0,0.001
0.00019960150530096143,1.0,0.001
0.0002477324742358178,1.0,0.001
0.0002079140831483528,1.0,0.001
0.00021618115715682507,1.0,0.001
0.000544305017683655,1.0,0.001
0.00023357433383353055,1.0,0.0005
0.00024339157971553504,1.0,0.0005
0.00017110994667746127,1.0,0.0005
0.0003211990697309375,1.0,0.0005
0.00022203348635230213,1.0,0.0005
0.00016855158901307732,1.0,0.0005
0.0001458103215554729,1.0,0.0005
0.00019855934078805149,1.0,0.0005
0.00025772032677195966,1.0,0.0005
0.00018864512094296515,1.0,0.0005
0.000229028650210239,1.0,0.0005
0.000504516763612628,1.0,0.0005
0.000800263078417629,1.0,0.0005
0.0003111619153060019,1.0,0.0005
0.00033232380519621074,1.0,0.0005
0.0006220696377567947,1.0,0.0005
0.00014998996630311012,1.0,0.0005
0.0005201207823120058,1.0,0.0005
0.00018907661433331668,1.0,0.0005
0.0003230422444175929,1.0,0.0005
0.0013153209583833814,1.0,0.0005
0.0001390598772559315,1.0,0.0005
0.00013673119246959686,1.0,0.0005
0.000171309569850564,1.0,0.0005
0.00012315560888964683,1.0,0.0005
0.00014485169958788902,1.0,0.0005
0.00016889383550733328,1.0,0.0005
0.00019699835684150457,1.0,0.0005
0.0001584342826390639,1.0,0.0005
0.00013951730215921998,1.0,0.0005
0.00015244545647874475,1.0,0.0005
0.0025834054686129093,1.0,0.0005
0.00014954300422687083,1.0,0.0005
0.0003722806868609041,1.0,0.0005
0.0001416295999661088,1.0,0.0005
0.00014898211520630866,1.0,0.0005
0.00013542856322601438,1.0,0.0005
0.00015933516260702163,1.0,0.0005
0.00016473812866024673,1.0,0.0005
0.000261641078395769,1.0,0.0005
0.00016176809731405228,1.0,0.0005
0.0002790580620057881,1.0,0.0005
0.00026675325352698565,1.0,0.0005
0.0002654899435583502,1.0,0.0005
0.0010948143899440765,1.0,0.0005
0.00012646219693124294,1.0,0.0005
0.00013181475515011698,1.0,0.0005
0.0005106498138047755,1.0,0.0005
0.00011671973334159702,1.0,0.0005
0.00018260887009091675,1.0,0.0005
0.0007125240517780185,1.0,0.00025
0.00012506349594332278,1.0,0.00025
0.0003888022911269218,1.0,0.00025
0.0001330638478975743,1.0,0.00025
0.00010478626791154966,1.0,0.00025
0.00011913608614122495,1.0,0.00025
