loss,accuracy,val_loss,val_accuracy,lr
0.8275112509727478,0.6120689511299133,10.060676574707031,0.6279069781303406,0.001
0.5030668377876282,0.756465494632721,5.173750400543213,0.6279069781303406,0.001
0.3776530623435974,0.8448275923728943,5.369083404541016,0.6279069781303406,0.001
0.30285710096359253,0.8599137663841248,1.0937684774398804,0.7596899271011353,0.001
0.27643337845802307,0.8900862336158752,1.5393571853637695,0.6899224519729614,0.001
0.21851912140846252,0.9181034564971924,0.42677682638168335,0.8217054009437561,0.001
0.19862553477287292,0.9245689511299133,0.6708165407180786,0.7441860437393188,0.001
0.13707543909549713,0.9590517282485962,0.8613848686218262,0.7906976938247681,0.001
0.16248640418052673,0.9396551847457886,0.8522980809211731,0.7674418687820435,0.001
0.12198059260845184,0.9676724076271057,0.4559934735298157,0.8449612259864807,0.001
0.08050737529993057,0.9741379022598267,0.36575284600257874,0.8682170510292053,0.001
0.045851126313209534,0.9870689511299133,0.46896201372146606,0.8604651093482971,0.001
0.09634329378604889,0.9741379022598267,0.5005384087562561,0.7906976938247681,0.001
0.07886193692684174,0.9784482717514038,0.46626579761505127,0.8294573426246643,0.001
0.07788760960102081,0.9784482717514038,0.47227296233177185,0.8372092843055725,0.001
0.06225455179810524,0.9849137663841248,0.3527793884277344,0.8759689927101135,0.001
0.05353764444589615,0.9870689511299133,0.5780493021011353,0.7906976938247681,0.001
0.03450325131416321,0.993534505367279,0.40879738330841064,0.8527131676673889,0.001
0.03907594829797745,0.9849137663841248,0.29936400055885315,0.8914728760719299,0.001
0.030771058052778244,0.9892241358757019,1.0096968412399292,0.7054263353347778,0.001
0.04830539599061012,0.9870689511299133,0.4681529998779297,0.8837209343910217,0.001
0.04912581294775009,0.982758641242981,0.8691189885139465,0.7751938104629517,0.001
0.08286815881729126,0.9698275923728943,0.39194631576538086,0.8682170510292053,0.001
0.09372017532587051,0.9741379022598267,0.9730684757232666,0.8139534592628479,0.001
0.07792676240205765,0.9762930870056152,0.700583815574646,0.7906976938247681,0.001
