best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.006900920066982508,0.3453525900840759,0.9990850687026978,0.9124087691307068,9.999999747378752e-05,1365
