best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
3.08831090478634e-07,0.8045408725738525,1.0,0.8619247078895569,9.999999747378752e-05,1488
