best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
1.7546652088640258e-05,1.1312510967254639,1.0,0.8731707334518433,9.999999747378752e-05,1491
