best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
3.900418903413083e-07,0.6964558959007263,1.0,0.8926174640655518,9.999999747378752e-05,1441
