best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
3.1631332149117952e-06,0.3597516119480133,1.0,0.9224806427955627,9.999999747378752e-05,1394
