best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
7.868121429055464e-06,0.3855173587799072,1.0,0.930232584476471,9.999999747378752e-05,1206
