loss,accuracy,val_loss,val_accuracy,lr
0.2428632527589798,0.9363636374473572,0.31462958455085754,0.9387755393981934,0.001
0.09722155332565308,0.9772727489471436,0.3397924304008484,0.9387755393981934,0.001
0.05018226429820061,0.9909090995788574,0.3225221633911133,0.9387755393981934,0.001
0.023568619042634964,0.9954545497894287,0.2880193591117859,0.9387755393981934,0.001
0.023442713543772697,0.9954545497894287,0.2914634644985199,0.9387755393981934,0.001
0.014791715890169144,0.9954545497894287,0.32361671328544617,0.9387755393981934,0.001
0.009480060078203678,1.0,0.3619864284992218,0.9387755393981934,0.001
0.0073780277743935585,1.0,0.37908652424812317,0.9387755393981934,0.001
0.0038296927232295275,1.0,0.3828657567501068,0.9387755393981934,0.001
0.004234239459037781,1.0,0.3744947612285614,0.9387755393981934,0.001
0.003690604120492935,1.0,0.34919852018356323,0.9387755393981934,0.001
0.0019439125899225473,1.0,0.3286227285861969,0.9387755393981934,0.001
0.005431769881397486,0.9954545497894287,0.3343086540699005,0.9387755393981934,0.001
0.02155379392206669,0.9954545497894287,0.37215542793273926,0.9387755393981934,0.001
0.02007225900888443,0.9909090995788574,0.35413095355033875,0.9387755393981934,0.001
0.007807464338839054,1.0,0.32776889204978943,0.9353741407394409,0.001
0.011220177635550499,0.9954545497894287,0.2962687015533447,0.9376417398452759,0.001
0.0034161529038101435,1.0,0.2798473536968231,0.9376417398452759,0.001
0.004332979209721088,1.0,0.26606646180152893,0.9353741407394409,0.001
0.0016717867692932487,1.0,0.2573930323123932,0.9308390021324158,0.001
0.0023856081534177065,1.0,0.2546463906764984,0.9319728016853333,0.001
0.002561755944043398,1.0,0.25224077701568604,0.9319728016853333,0.001
0.0019320487044751644,1.0,0.25003835558891296,0.9331066012382507,0.001
0.0024030031636357307,1.0,0.250821053981781,0.9319728016853333,0.001
0.0010766098275780678,1.0,0.25306975841522217,0.9319728016853333,0.001
0.0008531895582564175,1.0,0.2543928325176239,0.9308390021324158,0.001
0.0026910509914159775,1.0,0.2553138732910156,0.9285714030265808,0.001
0.00508110411465168,0.9954545497894287,0.26508691906929016,0.9308390021324158,0.001
0.030908212065696716,0.9954545497894287,0.31307804584503174,0.9365079402923584,0.001
0.031264569610357285,0.9954545497894287,0.3337627351284027,0.9387755393981934,0.001
0.01924845576286316,0.9954545497894287,0.34431976079940796,0.9376417398452759,0.001
0.010199918411672115,1.0,0.3554271459579468,0.9365079402923584,0.001
0.006061564665287733,1.0,0.3552055060863495,0.9353741407394409,0.001
0.005024997983127832,1.0,0.3560858368873596,0.9365079402923584,0.001
0.005561246071010828,0.9954545497894287,0.3464725613594055,0.9297052025794983,0.001
0.0017213074024766684,1.0,0.34315526485443115,0.9297052025794983,0.001
0.001253763330169022,1.0,0.34734612703323364,0.9285714030265808,0.001
0.0012964410707354546,1.0,0.351359486579895,0.9285714030265808,0.001
0.0009948724182322621,1.0,0.3543321490287781,0.9297052025794983,0.001
0.0020456817001104355,1.0,0.3559207022190094,0.9319728016853333,0.001
0.0007273972732946277,1.0,0.35958045721054077,0.9342403411865234,0.001
0.0005646944628097117,1.0,0.3620801270008087,0.9342403411865234,0.001
0.0006428043125197291,1.0,0.3626857101917267,0.9342403411865234,0.001
0.0005703454953618348,1.0,0.36459481716156006,0.9331066012382507,0.001
0.0010772430105134845,1.0,0.3652452826499939,0.9331066012382507,0.001
0.0003652428276836872,1.0,0.36592763662338257,0.9319728016853333,0.001
0.00044427590910345316,1.0,0.36671552062034607,0.9308390021324158,0.001
0.00041219094418920577,1.0,0.36767327785491943,0.9274376630783081,0.001
0.0005303224897943437,1.0,0.3690357506275177,0.9274376630783081,0.001
0.00035582834971137345,1.0,0.37348535656929016,0.9274376630783081,0.001
0.00030139394220896065,1.0,0.3766189515590668,0.9263038635253906,0.001
0.0004623360000550747,1.0,0.37926867604255676,0.9263038635253906,0.001
0.00031012005638331175,1.0,0.3813226521015167,0.9263038635253906,0.001
0.00028842277242802083,1.0,0.3829343914985657,0.9274376630783081,0.001
0.0002746278478298336,1.0,0.38437435030937195,0.9274376630783081,0.001
0.0003122285706922412,1.0,0.38543006777763367,0.9274376630783081,0.001
0.00028916369774378836,1.0,0.3863874077796936,0.9274376630783081,0.001
0.0002913431962952018,1.0,0.38710272312164307,0.9274376630783081,0.001
0.0004175677604507655,1.0,0.38490787148475647,0.9274376630783081,0.001
0.0002430659078527242,1.0,0.38052868843078613,0.9274376630783081,0.001
0.00021808942256029695,1.0,0.3789540231227875,0.9274376630783081,0.001
0.0002063166321022436,1.0,0.378490149974823,0.9285714030265808,0.001
0.00025616292259655893,1.0,0.3787844181060791,0.9285714030265808,0.001
0.00023525304277427495,1.0,0.3794759213924408,0.9285714030265808,0.001
0.0002042288688244298,1.0,0.3805049955844879,0.9285714030265808,0.001
0.00019958391203545034,1.0,0.3812142312526703,0.9285714030265808,0.001
0.00018897255358751863,1.0,0.38209784030914307,0.9285714030265808,0.001
0.0001717790000839159,1.0,0.38296428322792053,0.9274376630783081,0.001
0.00017446662241127342,1.0,0.38291552662849426,0.9274376630783081,0.001
0.00016497397155035287,1.0,0.38412001729011536,0.9274376630783081,0.001
0.00017237557040061802,1.0,0.3853243291378021,0.9274376630783081,0.001
0.0001779278536560014,1.0,0.3868008852005005,0.9274376630783081,0.001
0.00015107057697605342,1.0,0.38815850019454956,0.9274376630783081,0.001
0.0011244408087804914,1.0,0.39094993472099304,0.9274376630783081,0.001
0.0001714592654025182,1.0,0.40108007192611694,0.9274376630783081,0.001
0.00019485066877678037,1.0,0.4109348654747009,0.9274376630783081,0.001
0.0002061509294435382,1.0,0.41856107115745544,0.9263038635253906,0.001
0.0012306057615205646,1.0,0.41286027431488037,0.9331066012382507,0.001
0.00030483907903544605,1.0,0.451352059841156,0.9376417398452759,0.001
0.0004908428527414799,1.0,0.4904611110687256,0.9342403411865234,0.001
0.0044807326048612595,0.9954545497894287,0.44723108410835266,0.9308390021324158,0.001
0.0006054429104551673,1.0,0.4423401355743408,0.9240362644195557,0.001
0.012490780092775822,0.9954545497894287,0.38155892491340637,0.9263038635253906,0.001
0.027364253997802734,0.9909090995788574,0.3736449182033539,0.9331066012382507,0.001
0.029955239966511726,0.9909090995788574,0.4095764756202698,0.9376417398452759,0.001
0.003880650969222188,1.0,0.4867548644542694,0.9331066012382507,0.001
0.012665530666708946,0.9954545497894287,0.5229564905166626,0.9342403411865234,0.001
0.009192492812871933,1.0,0.505485475063324,0.9319728016853333,0.001
0.006402996368706226,1.0,0.5066918730735779,0.9229024648666382,0.001
0.003283863887190819,1.0,0.5196064114570618,0.9229024648666382,0.001
0.0030541657470166683,1.0,0.5460366606712341,0.9274376630783081,0.001
0.0018893127562478185,1.0,0.6078196167945862,0.9297052025794983,0.001
0.0007037527393549681,1.0,0.6377173662185669,0.9297052025794983,0.001
0.0010489869164302945,1.0,0.622398316860199,0.9297052025794983,0.001
0.0006484421901404858,1.0,0.5872995257377625,0.9308390021324158,0.001
0.0015314053744077682,1.0,0.554205596446991,0.9240362644195557,0.001
0.001056167297065258,1.0,0.5560728311538696,0.9229024648666382,0.001
0.009563216008245945,0.9909090995788574,0.505948007106781,0.920634925365448,0.001
0.019903352484107018,0.9954545497894287,0.49678218364715576,0.9263038635253906,0.001
0.0024099349975585938,1.0,0.5272948145866394,0.9251700639724731,0.001
