loss,accuracy,lr
0.5027806758880615,0.6611111164093018,0.001
0.2254413217306137,0.9277777671813965,0.001
0.14539320766925812,0.949999988079071,0.001
0.11485463380813599,0.9777777791023254,0.001
0.06931415945291519,0.9944444298744202,0.001
0.041920747607946396,0.9888888597488403,0.001
0.025257905945181847,0.9944444298744202,0.001
0.016552111133933067,1.0,0.001
0.029789069667458534,0.9944444298744202,0.001
0.013189833611249924,1.0,0.001
0.02273014560341835,0.9888888597488403,0.001
0.0477183498442173,0.9944444298744202,0.001
0.009064857847988605,1.0,0.001
0.05120785906910896,0.9777777791023254,0.001
0.013350305147469044,0.9944444298744202,0.001
0.03322749584913254,0.9833333492279053,0.001
0.007981287315487862,1.0,0.001
0.009381471201777458,1.0,0.001
0.01884050853550434,1.0,0.001
0.005275975447148085,1.0,0.001
0.011033710092306137,0.9944444298744202,0.001
0.0073294141329824924,1.0,0.001
0.003789943177253008,1.0,0.001
0.0025824648328125477,1.0,0.001
0.011888118460774422,1.0,0.001
0.0017291810363531113,1.0,0.001
0.002192824613302946,1.0,0.001
0.006113151554018259,1.0,0.001
0.002253687009215355,1.0,0.001
0.001144617097452283,1.0,0.001
0.001176356920041144,1.0,0.001
0.0012889696517959237,1.0,0.001
0.0011494632344692945,1.0,0.001
0.000995475915260613,1.0,0.001
0.0009604984079487622,1.0,0.001
0.0008439607918262482,1.0,0.001
0.0007898645126260817,1.0,0.001
0.0008915723883546889,1.0,0.001
0.001404007663950324,1.0,0.001
0.000782302871812135,1.0,0.001
0.0005784467211924493,1.0,0.001
0.0005359796341508627,1.0,0.001
0.003106421558186412,1.0,0.001
0.00042708867113105953,1.0,0.001
0.000609019014518708,1.0,0.001
0.0006345887668430805,1.0,0.001
0.001090175355784595,1.0,0.001
0.0006600643391720951,1.0,0.001
0.00045031102490611374,1.0,0.001
0.0005229763919487596,1.0,0.001
0.0005136997206136584,1.0,0.001
0.0004945395048707724,1.0,0.001
0.00031398568535223603,1.0,0.001
0.0005175416590645909,1.0,0.001
0.00034296081867069006,1.0,0.001
0.0003090037207584828,1.0,0.001
0.00039060538983903825,1.0,0.001
0.001290138578042388,1.0,0.001
0.00030626976513303816,1.0,0.001
0.004332148469984531,1.0,0.001
0.0003393747319933027,1.0,0.001
0.0006344271823763847,1.0,0.001
0.003345015225932002,1.0,0.001
0.0005568017368204892,1.0,0.001
0.0011871850583702326,1.0,0.001
0.0016638119705021381,1.0,0.001
0.0014293882995843887,1.0,0.001
0.0030582970939576626,1.0,0.001
0.0010545934783294797,1.0,0.001
0.0005753046716563404,1.0,0.001
0.000732623680960387,1.0,0.001
0.00048303348012268543,1.0,0.001
0.0007647463935427368,1.0,0.001
0.0005107665783725679,1.0,0.001
0.0002840753586497158,1.0,0.001
0.0005846873973496258,1.0,0.001
0.00021986468345858157,1.0,0.001
0.000262871035374701,1.0,0.001
0.0002162126183975488,1.0,0.001
0.00028122018557041883,1.0,0.001
0.0001823756902012974,1.0,0.001
0.00017717636364977807,1.0,0.001
0.00023983158462215215,1.0,0.001
0.0003345891600474715,1.0,0.001
0.00042203988414257765,1.0,0.001
0.00020998244872316718,1.0,0.001
0.0001560407254146412,1.0,0.001
0.00018743450345937163,1.0,0.001
0.00021325003763195127,1.0,0.001
0.00013313195086084306,1.0,0.001
0.00038812943967059255,1.0,0.001
0.00018275015463586897,1.0,0.001
0.00012404403241816908,1.0,0.001
0.0001218625548062846,1.0,0.001
0.0009140815236605704,1.0,0.001
0.0001944227988133207,1.0,0.001
0.0002047860762104392,1.0,0.001
0.0002811485610436648,1.0,0.001
0.0002556306717451662,1.0,0.001
0.0001428188697900623,1.0,0.001
0.0015315754571929574,1.0,0.001
0.00028077239403501153,1.0,0.001
0.0005304009537212551,1.0,0.001
0.0001403705682605505,1.0,0.001
0.00030670524574816227,1.0,0.001
0.00016007620433811098,1.0,0.001
0.0001824989158194512,1.0,0.001
0.00018094263214152306,1.0,0.001
0.00038037344347685575,1.0,0.001
0.0001444050285499543,1.0,0.001
0.00015919380530249327,1.0,0.001
0.00010435461445013061,1.0,0.001
0.00017387537809554487,1.0,0.001
0.00011165067553520203,1.0,0.001
0.00011298985191388056,1.0,0.001
0.00022123949020169675,1.0,0.001
0.00012583394709508866,1.0,0.001
0.00015262834494933486,1.0,0.001
0.00012913563114125282,1.0,0.001
8.480464020976797e-05,1.0,0.001
0.00010616852523526177,1.0,0.001
0.00018324879056308419,1.0,0.001
0.00011165819159941748,1.0,0.001
8.944150613388047e-05,1.0,0.001
7.38942253519781e-05,1.0,0.001
0.00010143104736926034,1.0,0.001
0.00010290977661497891,1.0,0.001
0.00010533651220612228,1.0,0.001
0.00013686342572327703,1.0,0.001
0.00028071115957573056,1.0,0.001
6.909497460583225e-05,1.0,0.001
6.639403000008315e-05,1.0,0.001
0.0001492259616497904,1.0,0.001
0.00020499067613855004,1.0,0.001
7.093665772117674e-05,1.0,0.001
6.625237438129261e-05,1.0,0.001
0.0005124818999320269,1.0,0.001
0.00012201975187053904,1.0,0.001
9.527452493784949e-05,1.0,0.001
0.00014420016668736935,1.0,0.001
0.00012917052663397044,1.0,0.001
