best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
4.6603622649854515e-06,0.42919543385505676,1.0,0.9069767594337463,9.999999747378752e-05,1212
