best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
4.0037892176769674e-05,1.2554925680160522,1.0,0.8487805128097534,9.999999747378752e-05,1184
