best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
3.1433817639481276e-05,0.30026108026504517,1.0,0.9224806427955627,9.999999747378752e-05,565
