best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
2.9077878934913315e-05,0.45978739857673645,1.0,0.9416058659553528,9.999999747378752e-05,1499
