best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
1.0108151400345378e-06,0.5920262932777405,1.0,0.8953974843025208,9.999999747378752e-05,1469
