best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
3.4984663216164336e-05,1.2348380088806152,1.0,0.8275862336158752,9.999999747378752e-05,589
