loss,accuracy,lr
0.7754096388816833,0.4736842215061188,0.001
0.7047287225723267,0.5263158082962036,0.001
0.7226360440254211,0.4736842215061188,0.001
0.6978374123573303,0.5263158082962036,0.001
0.69443279504776,0.5263158082962036,0.001
0.6891587972640991,0.5789473652839661,0.001
0.6910227537155151,0.5263158082962036,0.001
0.6873676180839539,0.5789473652839661,0.001
0.6880868077278137,0.5263158082962036,0.001
0.6873890161514282,0.5263158082962036,0.001
0.6853947043418884,0.5789473652839661,0.001
0.6855717897415161,0.5263158082962036,0.001
0.6846393942832947,0.5263158082962036,0.001
0.6831619739532471,0.5789473652839661,0.001
0.6830159425735474,0.5789473652839661,0.001
0.6819152235984802,0.5789473652839661,0.001
0.680528461933136,0.5789473652839661,0.001
0.6799163222312927,0.5263158082962036,0.001
0.6783680319786072,0.5614035129547119,0.001
0.6768390536308289,0.5789473652839661,0.001
0.6756505966186523,0.5789473652839661,0.001
0.673714816570282,0.5789473652839661,0.001
0.6718955039978027,0.5614035129547119,0.001
0.6695345044136047,0.5614035129547119,0.001
0.6666745543479919,0.5789473652839661,0.001
0.6637933254241943,0.5789473652839661,0.001
0.6616950631141663,0.5789473652839661,0.001
0.6591044068336487,0.6140350699424744,0.001
0.6543834209442139,0.6315789222717285,0.001
0.6476144790649414,0.6315789222717285,0.001
0.6408853530883789,0.6140350699424744,0.001
0.6295850276947021,0.6140350699424744,0.001
0.618561327457428,0.6666666865348816,0.001
0.6131441593170166,0.6666666865348816,0.001
0.6163745522499084,0.7368420958518982,0.001
0.6048377156257629,0.6666666865348816,0.001
0.5869402885437012,0.6666666865348816,0.001
0.6284286975860596,0.6315789222717285,0.001
0.5814855694770813,0.6491228342056274,0.001
0.5920020937919617,0.6666666865348816,0.001
0.5746103525161743,0.6666666865348816,0.001
0.5655778646469116,0.7017543911933899,0.001
0.5586768984794617,0.719298243522644,0.001
0.5501939654350281,0.7543859481811523,0.001
0.5385692119598389,0.7543859481811523,0.001
0.5238747596740723,0.7368420958518982,0.001
0.5467865467071533,0.719298243522644,0.001
0.5493196845054626,0.7543859481811523,0.001
0.5135613679885864,0.7543859481811523,0.001
0.5559589266777039,0.7368420958518982,0.001
0.5309821963310242,0.719298243522644,0.001
0.5483099222183228,0.7719298005104065,0.001
0.5305400490760803,0.719298243522644,0.001
0.5448415875434875,0.7368420958518982,0.001
0.5356168746948242,0.7543859481811523,0.001
0.510152280330658,0.7894737124443054,0.001
0.4948740601539612,0.7719298005104065,0.001
0.5200132727622986,0.719298243522644,0.001
