best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
3.857107344629185e-07,3.791989229284809e-07,1.0,1.0,9.999999747378752e-05,1486
