best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
2.7106889319838956e-06,0.3815115988254547,1.0,0.930232584476471,9.999999747378752e-05,1343
